2021-2022学年度春季学期  本科生课程开课目录,,,,,,,,,,,,
开课院系,课程号,课序号,课程名,学分,任课教师,课容量,上课时间,上课周次,课程特色,选课文字说明,所属年级,是否二级选课
人文学院,10691342,48,写作与沟通,2,晏冰,16,31,全周,文化素质核心课,限:2021学生选课; 江南,,否
人文学院,10691342,49,写作与沟通,2,晏冰,16,33,全周,文化素质核心课,限:2021学生选课; 江南,,否
人文学院,10691342,50,写作与沟通,2,张芬,16,23,全周,文化素质核心课,限:2021学生选课; 鲁迅,,否
人文学院,10691342,51,写作与沟通,2,张芬,16,26,全周,文化素质核心课,限:2021学生选课; 鲁迅,,否
人文学院,10691342,52,写作与沟通,2,张芬,16,33,全周,文化素质核心课,限:2021学生选课; 鲁迅,,否
人文学院,10691342,53,写作与沟通,2,张芬,16,36,全周,文化素质核心课,限:2021学生选课; 鲁迅,,否
人文学院,10691342,54,写作与沟通,2,毛君,16,16,全周,文化素质核心课,限:2021学生选课; 《清华周刊》,,否
人文学院,10691342,55,写作与沟通,2,毛君,16,21,全周,文化素质核心课,限:2021学生选课; 《清华周刊》,,否
人文学院,10691342,56,写作与沟通,2,毛君,16,22,全周,文化素质核心课,限:2021学生选课; 《清华周刊》,,否
人文学院,10691342,57,写作与沟通,2,毛君,16,36,全周,文化素质核心课,限:2021学生选课; 《清华周刊》,,否
人文学院,10691342,58,写作与沟通,2,张熙,16,31,全周,文化素质核心课,限:2021学生选课; 博物馆,,否
人文学院,10691342,59,写作与沟通,2,张熙,16,33,全周,文化素质核心课,限:2021学生选课; 博物馆,,否
人文学院,10691342,60,写作与沟通,2,张熙,16,41,全周,文化素质核心课,限:2021学生选课; 博物馆,,否
人文学院,10691342,61,写作与沟通,2,张熙,16,46,全周,文化素质核心课,限:2021学生选课; 博物馆,,否
人文学院,10691342,62,写作与沟通,2,严程,16,22,全周,文化素质核心课,限:2021学生选课; 性别视角,,否
人文学院,10691342,63,写作与沟通,2,严程,16,23,全周,文化素质核心课,限:2021学生选课; 性别视角,,否
人文学院,10691342,64,写作与沟通,2,严程,16,42,全周,文化素质核心课,限:2021学生选课; 古代生活,,否
人文学院,10691342,65,写作与沟通,2,严程,16,53,全周,文化素质核心课,限:2021学生选课; 古代生活,,否
人文学院,10691342,69,写作与沟通,2,王缅,16,11,全周,文化素质核心课,限:2021学生选课; 哈利波特,,否
人文学院,10691342,70,写作与沟通,2,王缅,16,12,全周,文化素质核心课,限:2021学生选课; 哈利波特,,否
人文学院,10691342,71,写作与沟通,2,王缅,16,21,全周,文化素质核心课,限:2021学生选课; 城市,,否
人文学院,10691342,72,写作与沟通,2,王缅,16,22,全周,文化素质核心课,限:2021学生选课; 城市,,否
人文学院,10691342,73,写作与沟通,2,陈豪,16,22,全周,文化素质核心课,限:2021学生选课; 故宫,,否
人文学院,10691342,74,写作与沟通,2,陈豪,16,23,全周,文化素质核心课,限:2021学生选课; 故宫,,否
人文学院,10691342,75,写作与沟通,2,陈豪,16,33,全周,文化素质核心课,限:2021学生选课; 文化遗产,,否
人文学院,10691342,76,写作与沟通,2,陈豪,16,36,全周,文化素质核心课,限:2021学生选课; 文化遗产,,否
人文学院,10691342,77,写作与沟通,2,高策,16,22,全周,文化素质核心课,限:2021学生选课; 《西游记》,,否
人文学院,10691342,78,写作与沟通,2,高策,16,26,全周,文化素质核心课,限:2021学生选课; 《西游记》,,否
人文学院,10691342,79,写作与沟通,2,高策,16,32,全周,文化素质核心课,限:2021学生选课; 《西游记》,,否
人文学院,10691342,80,写作与沟通,2,高策,16,36,全周,文化素质核心课,限:2021学生选课; 《西游记》,,否
人文学院,10691342,81,写作与沟通,2,耿弘明,16,12,全周,文化素质核心课,限:2021学生选课; 侠与骑士,,否
人文学院,10691342,82,写作与沟通,2,耿弘明,16,13,全周,文化素质核心课,限:2021学生选课; 侠与骑士,,否
人文学院,10691342,83,写作与沟通,2,耿弘明,16,22,全周,文化素质核心课,限:2021学生选课; 梁启超与现代中国,,否
人文学院,10691342,84,写作与沟通,2,耿弘明,16,23,全周,文化素质核心课,限:2021学生选课; 梁启超与现代中国,,否
人文学院,10691342,85,写作与沟通,2,贾雯旭,16,22,全周,文化素质核心课,限:2021学生选课; 传染病,,否
人文学院,10691342,86,写作与沟通,2,贾雯旭,16,26,全周,文化素质核心课,限:2021学生选课; 传染病,,否
人文学院,10691342,87,写作与沟通,2,贾雯旭,16,42,全周,文化素质核心课,限:2021学生选课; 传染病,,否
人文学院,10691342,88,写作与沟通,2,贾雯旭,16,46,全周,文化素质核心课,限:2021学生选课; 传染病,,否
人文学院,10691342,89,写作与沟通,2,李君然,16,22,全周,文化素质核心课,限:2021学生选课; 中国制造,,否
人文学院,10691342,90,写作与沟通,2,李君然,16,23,全周,文化素质核心课,限:2021学生选课; 中国制造,,否
人文学院,10691342,91,写作与沟通,2,李君然,16,32,全周,文化素质核心课,限:2021学生选课; 中国制造,,否
人文学院,10691342,92,写作与沟通,2,李君然,16,33,全周,文化素质核心课,限:2021学生选课; 中国制造,,否
人文学院,10691342,93,写作与沟通,2,刘天骄,16,32,全周,文化素质核心课,限:2021学生选课; 大航海时代,,否
人文学院,10691342,94,写作与沟通,2,刘天骄,16,36,全周,文化素质核心课,限:2021学生选课; 大航海时代,,否
人文学院,10691342,95,写作与沟通,2,刘天骄,16,52,全周,文化素质核心课,限:2021学生选课; 隐秘战争,,否
人文学院,10691342,96,写作与沟通,2,刘天骄,16,56,全周,文化素质核心课,限:2021学生选课; 隐秘战争,,否
人文学院,10691342,97,写作与沟通,2,米真,16,32,全周,文化素质核心课,限:2021学生选课; 药物,,否
人文学院,10691342,98,写作与沟通,2,米真,16,33,全周,文化素质核心课,限:2021学生选课; 药物,,否
人文学院,10691342,99,写作与沟通,2,米真,16,41,全周,文化素质核心课,限:2021学生选课; 药物,,否
人文学院,10691342,100,写作与沟通,2,米真,16,42,全周,文化素质核心课,限:2021学生选课; 药物,,否
人文学院,10691342,101,写作与沟通,2,王沛楠,16,42,全周,文化素质核心课,限:2021学生选课; 青年亚文化,,否
人文学院,10691342,102,写作与沟通,2,王沛楠,16,46,全周,文化素质核心课,限:2021学生选课; 青年亚文化,,否
人文学院,10691342,103,写作与沟通,2,王沛楠,16,52,全周,文化素质核心课,限:2021学生选课; 信息社会与隐私,,否
人文学院,10691342,104,写作与沟通,2,王沛楠,16,53,全周,文化素质核心课,限:2021学生选课; 信息社会与隐私,,否
人文学院,10691342,105,写作与沟通,2,朱垚颖,16,42,全周,文化素质核心课,限:2021学生选课; 代际,,否
人文学院,10691342,106,写作与沟通,2,朱垚颖,16,46,全周,文化素质核心课,限:2021学生选课; 代际,,否
人文学院,10691342,107,写作与沟通,2,朱垚颖,16,32,全周,文化素质核心课,限:2021学生选课; 代际,,否
人文学院,10691342,108,写作与沟通,2,朱垚颖,16,33,全周,文化素质核心课,限:2021学生选课; 代际,,否
人文学院,10691373,0,当我们谈论科学时,3,王程韡,30,"33,34",全周,,优先:日新书院、科学史（辅修）专业、中外文化综合班专业学生选课；接受科学史证书项目学生选课,2021,否
人文学院,10691393,0,全球史的方法与视角,3,曹寅,45,16,全周,"外文教材,中文授课",优先:人文学院、日新书院、中外文化综合班专业学生选课,2021,否
人文学院,10691543,0,清华简与古代文明,3,程浩,50,"23,24",全周,,优先:日新书院、中外文化综合班专业学生选课,2021,否
人文学院,20690013,0,逻辑学,3,俞珺华,65,46,全周,,优先:人文学院、日新书院、中外文化综合班专业学生选课,2021,否
人文学院,20690033,0,语言学概论,3,邓盾,60,26,全周,"外文教材,中文授课",优先:人文学院、日新书院学生选课; 汉语言文学专业接受辅修专业学生选课,2021,否
人文学院,20690063,0,数理逻辑,3,冯琦,30,"23,24",全周,,优先:人文学院学生选课; 哲学专业接受辅修专业学生选课,2019,否
人文学院,30690084,0,中国古代文学史（1）,4,马银琴,45,"12,41",全周,,优先:人文学院、日新书院学生选课; 汉语言文学专业接受辅修专业学生选课,2020,否
人文学院,30690254,0,中国古代文学史（3）,4,李飞跃,45,"22,52",全周,,优先:人文学院学生选课; 汉语言文学专业接受辅修专业学生选课,2019,否
人文学院,30690393,0,政治哲学原理,3,万俊人,50,"53,54",全周,,优先:日新02-学堂、日新书院、人文学院学生选课; 哲学专业接受辅修专业学生选课,2020,否
人文学院,30690473,0,中国现代文学经典,3,陈湘静,15,12,全周,,限:英语（世界文学与文化实验班）专业学生选课,2021,否
人文学院,30690483,0,目录学,3,马楠,40,36,全周,,优先:人文学院学生选课; 历史学专业接受辅修专业学生选课,2019,否
人文学院,30690493,0,史学史与史学理论专题,3,仲伟民,45,42,全周,,优先:人文学院学生选课; 历史学专业接受辅修专业学生选课,2019,否
人文学院,30690513,0,语文学与人文科学研究,3,沈卫荣,65,"33,34",全周,"外文教材,中文授课",优先:人文学院、日新书院、中外文化综合班专业学生选课,"2021
2019",否
人文学院,30690552,0,逻辑学基础理论,2,WESTERSTAHL DAG TURE HJALMAR,40,"15,35",前八周,全外文授课;认证外文课,"优先:人文学院、日新书院学生选课; 哲学专业接受辅修学生选课,接受逻辑学证书项目学生选课",2020,否
人文学院,30690562,0,模态逻辑及其应用,2,SELIGMAN JEREMY MICHAEL,40,"12,33",后八周,全外文授课;认证外文课,"优先:人文学院、日新书院学生选课; 哲学专业接受辅修学生选课,接受逻辑学证书项目学生选课",2020,否
人文学院,30690573,0,印度史纲要,3,曹寅,40,26,全周,"外文教材,中文授课",优先:人文学院学生选课; 历史学辅修专业接受学生选课,2019,否
人文学院,30690613,0,中国当代文学史,3,陈国平,50,36,全周,,优先:人文学院、日新书院学生选课; 汉语言文学专业接受辅修专业学生选课,2020,否
人文学院,30690633,0,近代西方哲学,3,唐浩,40,26,全周,"外文教材,中文授课",优先:人文学院、日新书院学生选课; 哲学专业接受辅修专业学生选课,2020,否
人文学院,30690643,0,先秦哲学,3,丁四新,45,"33,34",全周,,优先:人文学院、日新书院学生选课; 哲学专业接受辅修学生选课,2020,否
人文学院,30690653,0,形而上学,3,JIANG YUNPEN ASHER,30,"23,24",全周,"外文教材,中文授课",优先:人文学院、哲学（第二学位）专业学生选课; 哲学专业接受辅修专业学生选课,"2019
2018",否
人文学院,30690663,0,现代汉语语法,3,邓盾,50,"33,34",全周,,优先:人文学院、日新书院学生选课；汉语言文学专业接受辅修学生选课。14:20上课,2020,否
人文学院,30690703,0,东亚文学专题研究,3,王中忱,45,32,全周,,优先:人文学院学生选课; 汉语言文学专业接受辅修专业学生选课,2019,否
人文学院,30690783,0,隋唐佛学,3,圣凯,40,42,全周,,优先:人文学院学生选课; 哲学专业接受辅修专业学生选课,2019,否
人文学院,30690793,0,中国古代文学理论批评,3,张海明,45,"13,14",全周,,优先:人文学院、日新书院、英语（世界文学与文化实验班）专业学生选课; 汉语言文学专业接受辅修专业学生选课,2020,否
人文学院,30690803,0,中国历史地理,3,胡恒,45,22,全周,,优先:人文学院、日新书院学生选课; 历史学接受辅修专业学生选课,2020,否
人文学院,30690813,0,考古学概论,3,韦正,50,"36,53,54",前八周,,优先:人文学院学生选课; 历史学专业接受辅修专业学生选课,2019,否
人文学院,30690873,0,中国现当代文学经典研读,3,袁先欣,60,16,全周,,优先:人文学院、日新书院、新雅学生选课; 汉语言文学专业接受辅修专业学生选课,"2021
2020",否
人文学院,30690883,0,中国社会史,3,阿风,45,46,全周,,优先:人文学院学生选课; 历史学专业接受辅修专业学生选课,2019,否
人文学院,30690893,0,中国近代思想史,3,李欣然,25,"23,24",全周,,优先:人文学院、日新书院学生选课; 历史学专业接受辅修专业学生选课,"2019
2020",否
人文学院,40690010,1,综合论文训练,15,李飞跃,40,,全周,,限:汉语言文学专业、汉语言文学（留学生）专业学生选课,2018,否
人文学院,40690010,2,综合论文训练,15,陈壁生,15,,全周,,限:哲学专业学生选课,2018,否
人文学院,40690043,0,魏晋南北朝史,3,孙正军,60,16,全周,,优先:人文学院、日新书院、历史学（第二学位）专业学生选课；历史学专业接受辅修专业学生选课,"2019
2020",否
人文学院,40690093,0,秦汉史,3,郭伟涛,70,56,全周,文化素质核心课,优先:人文学院、日新书院学生选课; 历史学专业接受辅修专业学生选课,2020,否
人文学院,40690193,0,美学原理,3,孙晶,60,"13,14",全周,文化素质核心课,优先:人文学院、哲学（第二学位）专业学生选课；哲学专业接受辅修专业学生选课,"2019
2018",否
人文学院,40690203,0,明清史,3,黄振萍,60,"13,14",全周,文化素质核心课,优先:人文学院学生选课; 历史学专业接受辅修专业学生选课,2019,否
人文学院,40690213,0,古代汉语(2),3,张赪,40,52,全周,,优先:人文学院、日新书院学生选课; 汉语言文学专业接受辅修专业学生选课,2020,否
人文学院,40690273,0,宋元史,3,方诚峰,45,52,全周,,优先:人文学院、日新书院学生选课; 历史学辅修专业接受学生选课,2020,否
人文学院,40690313,0,世界近现代史,3,梅雪芹,40,"33,34",全周,,优先:人文学院、日新书院学生选课; 历史学接受辅修学生选课,2020,否
人文学院,40690363,0,宗教学原理,3,朱东华,60,22,全周,文化素质核心课,优先:人文学院、日新书院学生选课; 哲学专业接受辅修学生选课,2020,否
